"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"DDR","ENSG00000012048.23","protein_coding","BRCA1",NA,672
"DDR","ENSG00000127922.10","protein_coding","SEM1",NA,7979
"DDR","ENSG00000113522.14","protein_coding","RAD50",NA,10111
"DDR","ENSG00000020922.13","protein_coding","MRE11",NA,4361
"DDR","ENSG00000104320.14","protein_coding","NBN",NA,4683
"DDR","ENSG00000101773.19","protein_coding","RBBP8",NA,5932
"DDR","ENSG00000172732.12","protein_coding","MUS81",NA,80198
"DDR","ENSG00000154920.15","protein_coding","EME1",NA,146956
"DDR","ENSG00000197774.14","protein_coding","EME2",NA,197342
"DDR","ENSG00000178295.15","protein_coding","GEN1",NA,348654
"DDR","ENSG00000187741.16","protein_coding","FANCA",NA,2175
"DDR","ENSG00000181544.16","protein_coding","FANCB",NA,2187
"DDR","ENSG00000158169.14","protein_coding","FANCC",NA,2176
"DDR","ENSG00000139618.17","protein_coding","BRCA2",NA,675
"DDR","ENSG00000144554.13","protein_coding","FANCD2",NA,2177
"DDR","ENSG00000112039.6","protein_coding","FANCE",NA,2178
"DDR","ENSG00000183161.6","protein_coding","FANCF",NA,2188
"DDR","ENSG00000221829.11","protein_coding","FANCG",NA,2189
"DDR","ENSG00000140525.20","protein_coding","FANCI",NA,55215
"DDR","ENSG00000136492.10","protein_coding","BRIP1",NA,83990
"DDR","ENSG00000115392.13","protein_coding","FANCL",NA,55120
"DDR","ENSG00000187790.12","protein_coding","FANCM",NA,57697
"DDR","ENSG00000083093.10","protein_coding","PALB2",NA,79728
"DDR","ENSG00000108384.15","protein_coding","RAD51C",NA,5889
"DDR","ENSG00000196419.13","protein_coding","XRCC6",NA,2547
"DDR","ENSG00000079246.16","protein_coding","XRCC5",NA,7520
"DDR","ENSG00000253729.8","protein_coding","PRKDC",NA,5591
"DDR","ENSG00000174405.15","protein_coding","LIG4",NA,3981
"DDR","ENSG00000152422.16","protein_coding","XRCC4",NA,7518
"DDR","ENSG00000152457.18","protein_coding","DCLRE1C",NA,64421
"DDR","ENSG00000187736.13","protein_coding","NHEJ1",NA,79840
"DDR","ENSG00000106268.16","protein_coding","NUDT1",NA,4521
"DDR","ENSG00000128951.14","protein_coding","DUT",NA,1854
"DDR","ENSG00000048392.13","protein_coding","RRM2B",NA,50484
"DDR","ENSG00000070501.12","protein_coding","POLB",NA,5423
"DDR","ENSG00000140521.17","protein_coding","POLG",NA,5428
"DDR","ENSG00000062822.16","protein_coding","POLD1",NA,5424
"DDR","ENSG00000177084.18","protein_coding","POLE",NA,5426
"DDR","ENSG00000132646.11","protein_coding","PCNA",NA,5111
"DDR","ENSG00000009413.16","protein_coding","REV3L",NA,5980
"DDR","ENSG00000116670.15","protein_coding","MAD2L2",NA,10459
"DDR","ENSG00000170734.12","protein_coding","POLH",NA,5429
"DDR","ENSG00000101751.11","protein_coding","POLI",NA,11201
"DDR","ENSG00000051341.15","protein_coding","POLQ",NA,10721
"DDR","ENSG00000122008.15","protein_coding","POLK",NA,51426
"DDR","ENSG00000166169.17","protein_coding","POLL",NA,27343
"DDR","ENSG00000122678.17","protein_coding","POLM",NA,27434
"DDR","ENSG00000130997.16","protein_coding","POLN",NA,353497
"DDR","ENSG00000168496.4","protein_coding","FEN1",NA,2237
"DDR","ENSG00000198690.10","protein_coding","FAN1",NA,22909
"DDR","ENSG00000213689.14","protein_coding","TREX1",NA,11277
"DDR","ENSG00000174371.17","protein_coding","EXO1",NA,9156
"DDR","ENSG00000137074.20","protein_coding","APTX",NA,54840
"DDR","ENSG00000173818.17","protein_coding","ENDOV",NA,284131
"DDR","ENSG00000077721.17","protein_coding","UBE2A",NA,7319
"DDR","ENSG00000119048.9","protein_coding","UBE2B",NA,7320
"DDR","ENSG00000070950.10","protein_coding","RAD18",NA,56852
"DDR","ENSG00000146414.17","protein_coding","SHPRH",NA,257218
"DDR","ENSG00000071794.16","protein_coding","HLTF",NA,6596
"DDR","ENSG00000163961.4","protein_coding","RNF168",NA,165918
"DDR","ENSG00000010072.16","protein_coding","SPRTN",NA,83932
"DDR","ENSG00000112130.17","protein_coding","RNF8",NA,9025
"DDR","ENSG00000063978.16","protein_coding","RNF4",NA,6047
"DDR","ENSG00000169139.12","protein_coding","UBE2V2",NA,7336
"DDR","ENSG00000177889.10","protein_coding","UBE2N",NA,7334
"DDR",NA,NA,"H2AFX",NA,NA
"DDR","ENSG00000167670.16","protein_coding","CHAF1A",NA,10036
"DDR","ENSG00000170364.13","protein_coding","SETMAR",NA,6419
"DDR","ENSG00000197299.13","protein_coding","BLM",NA,641
"DDR","ENSG00000165392.11","protein_coding","WRN",NA,7486
"DDR","ENSG00000160957.15","protein_coding","RECQL4",NA,9401
"DDR","ENSG00000149311.20","protein_coding","ATM",NA,472
"DDR","ENSG00000198924.8","protein_coding","DCLRE1A",NA,9937
"DDR","ENSG00000118655.7","protein_coding","DCLRE1B",NA,64858
"DDR","ENSG00000204086.4","protein_coding","RPA4",NA,29935
"DDR","ENSG00000110107.9","protein_coding","PRPF19",NA,27339
"DDR","ENSG00000004700.16","protein_coding","RECQL",NA,5965
"DDR","ENSG00000108469.15","protein_coding","RECQL5",NA,9400
"DDR","ENSG00000163312.11","protein_coding","HELQ",NA,113510
"DDR","ENSG00000278023.7","protein_coding","RDM1",NA,201299
"DDR","ENSG00000175054.16","protein_coding","ATR",NA,545
"DDR","ENSG00000164053.22","protein_coding","ATRIP",NA,84126
"DDR","ENSG00000137337.16","protein_coding","MDC1",NA,9656
"DDR","ENSG00000113456.19","protein_coding","RAD1",NA,5810
"DDR","ENSG00000172613.8","protein_coding","RAD9A",NA,5883
"DDR","ENSG00000136273.13","protein_coding","HUS1",NA,3364
"DDR","ENSG00000152942.19","protein_coding","RAD17",NA,5884
"DDR","ENSG00000149554.14","protein_coding","CHEK1",NA,1111
"DDR","ENSG00000183765.23","protein_coding","CHEK2",NA,11200
"DDR","ENSG00000141510.18","protein_coding","TP53",NA,7157
"DDR","ENSG00000067369.14","protein_coding","TP53BP1",NA,7158
"DDR","ENSG00000080345.18","protein_coding","RIF1",NA,55183
"DDR","ENSG00000163781.14","protein_coding","TOPBP1",NA,11073
"DDR","ENSG00000176444.19","protein_coding","CLK2",NA,1196
"DDR","ENSG00000179094.16","protein_coding","PER1",NA,5187
