signature_name,gene_id,gene_type,gene_name,weight
PredictIO_Bareche,ENSG00000089639.11,protein_coding,GMIP,sensitive
PredictIO_Bareche,ENSG00000130487.9,protein_coding,KLHDC7B,sensitive
PredictIO_Bareche,ENSG00000177494.6,protein_coding,ZBED2,sensitive
PredictIO_Bareche,ENSG00000117090.16,protein_coding,SLAMF1,sensitive
PredictIO_Bareche,ENSG00000100453.14,protein_coding,GZMB,sensitive
PredictIO_Bareche,ENSG00000188404.10,protein_coding,SELL,sensitive
PredictIO_Bareche,ENSG00000116990.11,protein_coding,MYCL,sensitive
PredictIO_Bareche,ENSG00000139832.5,protein_coding,RAB20,sensitive
PredictIO_Bareche,ENSG00000160654.11,protein_coding,CD3G,sensitive
PredictIO_Bareche,ENSG00000143401.15,protein_coding,ANP32E,sensitive
PredictIO_Bareche,ENSG00000127084.19,protein_coding,FGD3,sensitive
PredictIO_Bareche,ENSG00000156675.16,protein_coding,RAB11FIP1,sensitive
PredictIO_Bareche,ENSG00000172543.9,protein_coding,CTSW,sensitive
PredictIO_Bareche,ENSG00000156738.18,protein_coding,MS4A1,sensitive
PredictIO_Bareche,ENSG00000113088.6,protein_coding,GZMK,sensitive
PredictIO_Bareche,ENSG00000182866.17,protein_coding,LCK,sensitive
PredictIO_Bareche,ENSG00000154451.15,protein_coding,GBP5,sensitive
PredictIO_Bareche,ENSG00000164120.14,protein_coding,HPGD,sensitive
PredictIO_Bareche,ENSG00000135148.12,protein_coding,TRAFD1,sensitive
PredictIO_Bareche,ENSG00000117228.11,protein_coding,GBP1,sensitive
PredictIO_Bareche,ENSG00000172215.6,protein_coding,CXCR6,sensitive
PredictIO_Bareche,ENSG00000105613.10,protein_coding,MAST1,sensitive
PredictIO_Bareche,ENSG00000158769.18,protein_coding,F11R,sensitive
PredictIO_Bareche,ENSG00000112149.10,protein_coding,CD83,sensitive
PredictIO_Bareche,ENSG00000197312.12,protein_coding,DDI2,sensitive
PredictIO_Bareche,ENSG00000164691.18,protein_coding,TAGAP,sensitive
PredictIO_Bareche,ENSG00000152778.10,protein_coding,IFIT5,sensitive
PredictIO_Bareche,ENSG00000154822.18,protein_coding,PLCL2,sensitive
PredictIO_Bareche,ENSG00000165025.15,protein_coding,SYK,sensitive
PredictIO_Bareche,ENSG00000170836.13,protein_coding,PPM1D,sensitive
PredictIO_Bareche,ENSG00000134539.17,protein_coding,KLRD1,sensitive
PredictIO_Bareche,ENSG00000100784.12,protein_coding,RPS6KA5,sensitive
PredictIO_Bareche,ENSG00000180644.8,protein_coding,PRF1,sensitive
PredictIO_Bareche,ENSG00000027075.17,protein_coding,PRKCH,sensitive
PredictIO_Bareche,ENSG00000077984.6,protein_coding,CST7,sensitive
PredictIO_Bareche,ENSG00000145649.8,protein_coding,GZMA,sensitive
PredictIO_Bareche,ENSG00000188060.8,protein_coding,RAB42,sensitive
PredictIO_Bareche,ENSG00000167461.12,protein_coding,RAB8A,sensitive
PredictIO_Bareche,ENSG00000104626.15,protein_coding,ERI1,sensitive
PredictIO_Bareche,ENSG00000122224.18,protein_coding,LY9,sensitive
PredictIO_Bareche,ENSG00000089692.9,protein_coding,LAG3,sensitive
PredictIO_Bareche,ENSG00000131242.18,protein_coding,RAB11FIP4,sensitive
PredictIO_Bareche,ENSG00000162654.9,protein_coding,GBP4,sensitive
PredictIO_Bareche,ENSG00000119392.16,protein_coding,GLE1,sensitive
PredictIO_Bareche,ENSG00000078589.13,protein_coding,P2RY10,sensitive
PredictIO_Bareche,ENSG00000092010.15,protein_coding,PSME1,sensitive
PredictIO_Bareche,ENSG00000107099.18,protein_coding,DOCK8,sensitive
PredictIO_Bareche,ENSG00000198851.10,protein_coding,CD3E,sensitive
PredictIO_Bareche,ENSG00000240065.8,protein_coding,PSMB9,sensitive
PredictIO_Bareche,ENSG00000153066.13,protein_coding,TXNDC11,sensitive
PredictIO_Bareche,ENSG00000177084.18,protein_coding,POLE,sensitive
PredictIO_Bareche,ENSG00000173208.4,protein_coding,ABCD2,sensitive
