"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000112715.26","protein_coding","VEGFA",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000168811.7","protein_coding","IL12A",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000113721.14","protein_coding","PDGFRB",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000064300.9","protein_coding","NGFR",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000140682.19","protein_coding","TGFB1I1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000109099.16","protein_coding","PMP22",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000134259.6","protein_coding","NGF",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000105971.15","protein_coding","CAV2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000105974.13","protein_coding","CAV1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000108691.10","protein_coding","CCL2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000185885.17","protein_coding","IFITM1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000120885.22","protein_coding","CLU",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000160801.14","protein_coding","PTH1R",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000100906.11","protein_coding","NFKBIA",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000157404.17","protein_coding","KIT",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000168398.7","protein_coding","BDKRB2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000157368.12","protein_coding","IL34",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000035862.12","protein_coding","TIMP2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000125398.8","protein_coding","SOX9",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000196839.14","protein_coding","ADA",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000111424.12","protein_coding","VDR",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000096996.16","protein_coding","IL12RB1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000072195.15","protein_coding","SPEG",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000135744.9","protein_coding","AGT",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000150594.7","protein_coding","ADRA2A",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000167034.10","protein_coding","NKX3-1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000272398.6","protein_coding","CD24",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000137801.11","protein_coding","THBS1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000067113.17","protein_coding","PLPP1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000124813.23","protein_coding","RUNX2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000171951.5","protein_coding","SCG2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000125378.16","protein_coding","BMP4",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000182871.16","protein_coding","COL18A1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000136244.12","protein_coding","IL6",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000175274.19","protein_coding","TP53I11",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000117586.11","protein_coding","TNFSF4",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000114166.8","protein_coding","KAT2B",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000180353.11","protein_coding","HCLS1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000172059.11","protein_coding","KLF11",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000213977.8","protein_coding","TAX1BP3",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000140945.17","protein_coding","CDH13",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000162772.17","protein_coding","ATF3",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000176046.9","protein_coding","NUPR1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000182585.10","protein_coding","EPGN",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000134954.14","protein_coding","ETS1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000105880.7","protein_coding","DLX5",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000169594.14","protein_coding","BNC1",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000170323.9","protein_coding","FABP4",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000116833.14","protein_coding","NR5A2",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000122861.16","protein_coding","PLAU",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000213859.8","protein_coding","KCTD11",NA
"IPRES_Hugo","DTPP_REG_CELL_PROLIF_UP","ENSG00000181104.7","protein_coding","F2R",NA
